user_id,category,real_preference,total_tweets,real_tweets,fake_tweets,tweet_ids
user_15669,moderate,0.9312853936990875,12,11,1,869732314800050176	951828249293869057	953837336273461248	1019720717385035776	965099212978511872	959514034209947650	972550650050605056	957491202428895232	879202001095057408	1005515982427869185	1000890977232371712	960074381333532672
user_15670,moderate,0.1878440141214266,14,2,12,860310873104990208	1011616234863878146	966322872280006658	1051258108046204935	913159179354935296	1024459819456057345	1042968210377793539	779103348935000068	1056640248514576385	1053817588847968257	1050031938214481922	1036886745554477057	806234378070360064	732179339723345920
user_15671,light,0.95,5,4,1,1006936570488688640	953753634956828672	841353029655900165	1020978093698289665	839498663172976641
user_15672,light,0.81823515676902,8,6,2,907064044896571394	913171639596142592	875481858607337474	901738189228048384	949190307861684224	1003894617484320768	939206844253270016	1011431322118582272
user_15673,light,0.06452030860158298,3,0,3,1037425984394407936	679607519702986752	807664697025576960
user_15674,light,0.22521544965384643,1,0,1,927501585344811008
user_15675,light,0.0695022317890818,3,0,3,758432875700105217	778263429375139840	929937149323087872
user_15676,light,0.13418247848696507,4,0,4,960475377876451328	802247020970934272	1036881371854192642	881235433845170176
user_15677,light,0.8736345206816872,5,4,1,1061375238355726336	876954882820931584	966062819912441857	770294030169100288	864332012525502464
user_15678,light,0.806916423463399,2,1,1,291017236100046848	486534328282009600
user_15679,light,0.1435279135606182,3,0,3,1020921863193726976	724010520810921984	948011161450037249
user_15680,light,0.13370243626096112,7,0,7,940440023828127745	605275673956106241	1013566473154056192	994335832109604864	959387661155864576	891847741629976576	1036607575092076550
user_15681,light,0.23321363869890746,3,0,3,1035572848910163968	796643639707521025	743283012247425024
user_15682,light,0.26215222418915407,10,2,8,880110148466954240	968527230010830852	839563415190282240	1012439342407708672	851629013655207936	1020963869785665536	923986944559681536	1027524367528484865	154951593547149314	998181365664235521
user_15683,light,0.3708997057908259,10,3,7,900099498344632321	926897356385214464	864246365278191617	1045552463447756806	1037377236368875520	1019083739157196800	1015850503102533633	966702984917897218	1033522902946205697	1060881598197854208
user_15684,moderate,0.8758885266816028,18,15,3,1058980560700289024	1009405531222630400	941073633954418691	1044144881684238336	960953420743172097	961377665767833601	970823934101901312	972760523291877378	1019645943036235778	960864181862981633	859015663247138818	860550460796567552	4461451909	1064956150293176321	5512819747	488803325027287040	848366374997049345	1028968270685265920
user_15685,moderate,0.7200727464059881,12,8,4,864195760547561472	1019091783811076098	955465180678369280	852725491878555649	934941099289972736	880908209430695937	765939570638675968	861993766567239682	874868237309292544	976719201787351041	783303206298419200	1037387069864042496
user_15686,light,0.9295479861541682,8,7,1,727280462503227392	1060571877372964864	923316547841540097	956313402154143744	1020882536099205120	991366783155212288	938555202696654848	1057057081373720578
user_15687,light,0.22979109357251842,4,0,4,851642937188294657	836877560864784384	876435784471064578	1035727344630038534
user_15688,light,0.05,8,0,8,1056956714761834496	1001071058617880576	723580717309947904	908384835189735425	1042352282078261249	701867011605929985	1035913992810754048	679225799271051264
user_15689,light,0.7344821671586093,9,6,3,856120710703591424	937417490057060357	886809407761371142	879269541397889025	984937323824631809	290648261574942721	1021107796371263489	1034771173702295552	997583888536031232
user_15690,light,0.24880436145623444,4,0,4,6004962912	1032706135676125186	898216412145225729	1050804617200558080
user_15691,moderate,0.1250019835683387,11,1,10,859170187052015617	700388434737807362	1036724327356530693	1022858722698297344	1037379624462950400	1017279735204753408	619237108935340032	1046149082199281664	1035509290021339136	443772050302201856	986340633555226624
user_15692,light,0.057908155732471295,1,0,1,1057002755414474753
user_15693,light,0.05399226690110262,6,0,6,126388078804865024	1051842190031245313	944474490116898817	782535062503981056	1050016898996416512	1036710911237672960
user_15694,light,0.2556776057222512,10,2,8,1020853956262670347	614092852407181312	941466852529704960	830080651126648833	912566279067901953	197203945700069376	1060276281940549632	1043737017853431808	1057818779097407488	1025378807258202114
user_15695,light,0.7136944976979972,6,4,2,872927507644903425	908724939678560256	891150979630071808	920265193766100992	729365059139346432	871237581505277953
user_15696,light,0.17296105822204744,6,1,5,998439303385616385	1029987774403960833	1036714278676443136	1026207657647120384	1036812103674257408	837288199835762688
user_15697,light,0.8313759648220856,6,4,2,904101779637493760	910415635842260993	950277430039674883	882974887027122176	1035948786487451654	933169425460609025
user_15698,light,0.18234134706724678,3,0,3,802388267547009027	969281288447422465	1045815916305375235
user_15699,moderate,0.7831944507649118,12,9,3,956031170038419457	1012024234980397059	964238750933975042	911062957018058752	980819819883737088	915991487707582464	1056618861271769089	897639335339724801	745615394811961344	872937519113007105	1020145675554643968	968338269875458048
user_15700,light,0.3538564695468976,2,0,2,1036386444636573696	914592805149954048
user_15701,light,0.09898750716718421,9,0,9,396503769963184128	869975457478922246	502640450381963264	899395285813784579	819862618500382720	862744409162559490	894806510005403648	998182550957973504	981087422938218497
user_15702,light,0.20900829237028148,9,1,8,888040225599107072	152539791383212033	996135271291899904	917885612295970818	884455029754736640	940633092812951552	1036900878270181376	826454783707881472	351731458030833665
user_15703,light,0.95,2,1,1,793165372270587904	859603455312310272
user_15704,light,0.8604405933668158,7,6,1,1008075767949885441	956214565959806976	885603928364253184	1066852809151143936	871255718447300608	938978750250676225	1020937346034761728
user_15705,light,0.3125700886958535,2,0,2,778730048958242816	1050589710668697600
user_15706,moderate,0.6715078234910117,13,8,5,903263352805142528	1021284451605762049	859050706808057856	904546542199201794	314303501234737152	1020971891060699137	877967550713409537	957902437863473152	28468973305597953	779946365740732416	912742920893038592	1020928322379894784	1061053738180337664
user_15707,light,0.23625773192585534,1,0,1,645469461999280129
user_15708,light,0.21324062167828117,4,0,4,1065388923646590976	419602219579604992	814629093979238400	980731365111906304
user_15709,light,0.2520120186872895,1,0,1,1020877860259721216
user_15710,light,0.19429708722025238,1,0,1,913579576835674112
user_15711,moderate,0.7130885327099775,14,9,5,955729342306242563	1073279197370564609	873383645700083714	130300922038456320	884973485159743488	882660850552754177	930023491952435200	1024252347537649664	986715745169133569	1036680066439278595	895177977662763013	881763186155945985	846539913160019968	864974287324684288
user_15712,light,0.3502558534184572,10,3,7,968877710700417024	859820266221969408	1014287243286962178	670294733344940036	702210860052164609	1036014074142892032	966770455381139456	953511074761990146	908298456187506689	1019225077248856064
user_15713,light,0.1518783721130364,8,1,7,1021069646378741760	1034857707243692032	782559477996355584	845017553831313408	1019973254323326977	1062460537865408512	1052234635256549378	895261440139038721
user_15714,light,0.8242282262841902,4,3,1,1056774657666240512	856332388267315201	1065024161930756101	808912684339105792
user_15715,moderate,0.8091551142298398,11,8,3,999699799501885441	926462080697462784	1016134583392145410	1017962284923129856	1023671934305873925	954026140414435329	911697127193137152	888119031605018624	930147299761840128	937179110383554560	591675757874778112
user_15716,light,0.7729241132985321,3,2,1,1053384300186554368	1054017725641576448	1036331527913852928
user_15717,moderate,0.6293322145041121,11,6,5,937738945642860544	908747248107896832	865614134519496706	880836775240810496	880951011094835200	864812915593011201	1052351670934560769	729110498315227136	188619411551301632	353083811426349056	1027234994022899717
user_15718,light,0.07999551450768612,3,0,3,351522352338714625	1037529128243744770	859159276111224834
user_15719,light,0.8495011851572046,4,3,1,1021120066270777345	72454346532601856	931573709650956288	1029022180833550336
user_15720,moderate,0.9466553392583517,11,10,1,1063607907462205440	905075575550656518	1005015077085331456	863799834301665281	954944139585449985	1068357621214785538	1021399318002118658	1056755197035376640	959813698796716032	1009543184081227776	902620947454287877
user_15721,moderate,0.8461780318086355,11,9,2,987740831988834304	903317011400445952	870137500685094912	989665167456817152	997477578318467072	1071183385618460672	1030810263270895617	909768067642732545	869660518071644160	1028648033989353472	911738333444833282
user_15722,light,0.7455105636147608,10,7,3,1021194901835341824	979198758226419712	949144483962109952	1015752458008715264	1017955932217724928	1020445495607652358	864297427053838337	920256754495111169	1001326833038700544	817860405573877765
user_15723,light,0.95,2,1,1,960042780465745920	779173632882929664
user_15724,light,0.8123050079333809,5,4,1,987809245029588992	959232963480293376	1055568195396997120	1033759285325381632	922757524507561984
user_15725,light,0.16478118545846324,8,1,7,1012359884426399744	1036667870338580481	1034784164078399488	917576869993619459	958410336767545346	729579873564426240	1057619887277924354	1005906423467954176
user_15726,light,0.4,3,1,2,565941606537121792	974825221516677120	1022589920521609216
user_15727,moderate,0.4,13,5,8,1013789477070876672	905933833622736896	459491637148647424	806208375784611840	935017955687129089	1055148750593843201	27106320956006400	971218304751820802	1018337679077990400	1005536348122636288	1020465175269277696	1055904351452127236	938117664538529793
user_15728,light,0.19864979511013603,1,0,1,2507808552
user_15729,light,0.6,3,1,2,1021288069931024384	860971977321758720	936681107432660992
user_15730,light,0.7755053148607959,4,3,1,1021088910066167808	1060221877879111680	1015583335454670848	1036302810520813568
user_15731,light,0.09618333811644308,1,0,1,895166860437729280
user_15732,light,0.6849735805722137,1,0,1,763433881513197568
user_15733,light,0.91052912198883,10,9,1,1057352291848728576	922951810612105216	980969463855001601	904201366528249857	775546901689053184	860225000942575616	698012695971262464	1056541390824488960	1030862789076766720	951564132029009920
user_15734,light,0.24368228867188552,7,1,6,868566781752889344	1031303165579284480	1036931654470647808	886470259716349956	1020407294419496961	200413583975251968	1033897033017581569
user_15735,moderate,0.248384184026452,14,3,11,758152925814358016	945531028902436865	921825693734002688	1073278167090118656	613140349624545280	1014742641395855360	1022621997535305728	775819893908267009	1036453214068068352	892177840539668480	688426821876977664	766755543801139200	1050353591549083648	911383665837559808
user_15736,moderate,0.7490360722356617,14,10,4,244862461440839680	1045353668176949249	1020924681963167744	1020888316063944704	1006840920606683136	688953487200133121	942924949219631104	888461897003016193	1013488107914715137	918249694266036225	975702437519548418	978275722882985985	829918396359831552	944241801501618176
